土地位置建物門牌(Geo),土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,交易年,交易月,交易筆棟數,建物大於1,車位數,樓層比例,移轉層次,總樓層數,建物型態,是否透天,是否投資透天,主要用途,建築完成年,建築完成月,屋齡缺失,屋齡,建物移轉總面積平方公尺,是否毛胚,建物現況格局-房,有無管理組織,單價,總價元,車位類別,車位單價,車位總價元,特殊交易,電梯,latitude,longitude,與竹科距離_km
台灣新竹市新竹市光華街２７巷７號３樓,新竹市新竹市光華街２７巷７號３樓,29.15,住,113,1,建物1車位0,0,0,0.6,3,5,公寓,0,0,住家用,78,12,0,33.9,124.56,0,4,1,71933.20488,8960000,無,0,0,0,0,24.8145318,120.9718142,5.020509793
台灣新竹市新竹市埔頂路２５１號２樓,新竹市新竹市埔頂路２５１號２樓,23.14,住,113,8,建物1車位1,0,1,0.333333333,2,6,華廈,0,0,住家用,86,8,0,27,125.21,0,3,1,156377.2862,19580000,坡道機械,0,0,0,1,24.794646,121.0116627,1.55487282
台灣新竹市新竹市金竹路１１１巷１５號三樓,新竹市新竹市金竹路１１１巷１５號三樓,23.64,住,113,8,建物1車位1,0,1,0.333333333,3,9,華廈,0,0,住家用,82,11,0,30.7,125.59,0,3,1,105502.0304,13250000,坡道機械,0,0,0,1,24.82328,120.9725858,5.716456992
台灣新竹市新竹市科學園路１７３巷４０弄１０號,新竹市新竹市科學園路１７３巷４０弄１０號,91,住,113,8,建物1車位0,0,0,1.1,全,二層,透天厝,1,0,住家用,77,11,0,35.7,125.99,1,0,0,216445.7497,27270000,無,0,0,0,0,24.7810283,121.0122085,0.636632218
台灣新竹市新竹市天府路一段４６３號四樓,新竹市新竹市天府路一段４６３號四樓,10.88,住,113,8,建物1車位0,0,0,0.285714286,4,14,大樓,0,0,住家用,97,5,0,16.3,126.29,0,4,1,81558.31816,10300000,無,0,0,0,1,24.8392399,120.9330613,9.749136815
台灣新竹市新竹市竹光路３５巷６之２號２樓,新竹市新竹市竹光路３５巷６之２號２樓,14.37,住,113,8,建物1車位1,0,1,0.153846154,2,13,大樓,0,0,住家用,83,11,0,29.7,126.58,0,3,1,79001.42203,10000000,升降機械,0,0,1,1,24.8137875,120.9607249,5.797253491
台灣新竹市新竹市南勢十二街２７號,新竹市新竹市南勢十二街２７號,55.47,非,113,10,建物1車位0,0,0,1.1,全,四層,透天厝,1,0,住家用,102,4,0,11.6,126.73,1,0,0,80880.61233,10250000,無,0,0,1,0,24.8036245,120.9463316,6.502482789
台灣新竹市新竹市武陵路１６３號７樓之２,新竹市新竹市武陵路１６３號７樓之２,12.32,住,113,10,建物1車位1,0,1,0.466666667,7,15,大樓,0,0,住家用,85,1,0,28.9,126.8,0,3,1,111987.3817,14200000,平面,1100000,1100000,0,1,24.8208167,120.9679199,5.799935269
台灣新竹市新竹市竹光路１８４巷３７之１４號,新竹市新竹市竹光路１８４巷３７之１４號,24.18,住,113,9,建物1車位0,0,0,0.166666667,1,6,華廈,0,0,住家用,82,4,0,31.5,126.97,0,3,1,55131.13334,7000000,無,0,0,0,1,24.8120851,120.9563385,6.045892764
台灣新竹市新竹市光復路１段５７６巷２弄１號５樓,新竹市新竹市光復路１段５７６巷２弄１號５樓,36.8,住,113,8,建物1車位0,0,0,1,5,5,華廈,0,0,住家用,84,3,0,29.5,127.18,0,3,1,114719.2955,14590000,無,0,0,0,1,24.8138287,120.9674798,5.278347115
台灣新竹市新竹市東大路三段５０８號,新竹市新竹市東大路三段５０８號,180.2,住,113,6,建物1車位0,0,0,1.1,全,一層,透天厝,1,0,住商用,64,11,0,48.5,127.44,1,0,0,235797.2379,30050000,無,0,0,0,0,24.8375754,120.9423829,8.928873635
台灣新竹市新竹市公道五路三段６１６巷１１５弄２１號,新竹市新竹市公道五路三段６１６巷１１５弄２１號,564.58,非,113,9,建物1車位0,0,0,1.1,全,三層,透天厝,1,0,農業用,78,12,0,34.7,127.97,1,0,0,93417.20716,11954600,無,0,0,1,0,24.8192687,120.9852171,4.66789631
台灣新竹市新竹市宮口街３３巷３弄５號４樓,新竹市新竹市宮口街３３巷３弄５號４樓,26.93,住,113,8,建物1車位1,0,1,0.8,4,5,公寓,0,0,住家用,81,10,0,31.8,128.09,0,3,0,61987.66492,7940000,平面,1100000,1100000,0,0,24.7926607,120.9217194,8.604712796
台灣新竹市新竹市安和街２巷２０號,新竹市新竹市安和街２巷２０號,95,住,113,8,建物1車位0,0,0,1.1,全,二層,透天厝,1,0,其他,78,4,0,35.4,128.19,1,0,0,215305.406,27600000,無,0,0,0,0,24.7821354,121.0146274,0.87980788
台灣新竹市新竹市金雅八街７３號六樓之２,新竹市新竹市金雅八街７３號六樓之２,25.56,非,113,9,建物1車位1,0,1,0.857142857,6,7,華廈,0,0,住家用,108,3,0,5.6,128.62,0,2,1,138392.163,17800000,平面,1100000,1100000,0,1,24.8269934,120.9664646,6.41886261
台灣新竹市新竹市建功一路５９巷２號四樓之二,新竹市新竹市建功一路５９巷２號四樓之二,25.77,住,113,8,建物1車位0,0,0,0.333333333,4,12,大樓,0,0,住家用,89,9,0,23.9,128.86,0,3,1,128433.9593,16550000,無,0,0,0,1,24.8007329,120.9968163,2.310153203
台灣新竹市新竹市寶山路９３巷３弄２１號,新竹市新竹市寶山路９３巷３弄２１號,127.06,住,113,8,建物1車位0,0,0,1.1,全,二層,透天厝,1,0,住家用,62,5,0,51.3,129.04,1,0,0,100743.9554,13000000,無,0,0,1,0,24.7934526,120.9749614,3.396566887
台灣新竹市新竹市建功一路５９巷６號四樓之二,新竹市新竹市建功一路５９巷６號四樓之二,26.01,住,113,8,建物1車位0,0,0,0.333333333,4,12,大樓,0,0,住家用,89,9,0,23.9,129.06,0,3,1,128622.3462,16600000,無,0,0,0,1,24.8007187,120.9967374,2.311913389
台灣新竹市新竹市光復路一段４１巷２之１號地下一樓,新竹市新竹市光復路一段４１巷２之１號地下一樓,24.46,住,113,10,建物1車位1,0,1,-0.166666667,-1,6,華廈,0,0,商業用,85,5,0,28.5,129.16,0,3,1,90585.32053,11700000,坡道機械,0,0,0,1,24.7809281,121.0251706,1.945625837
台灣新竹市新竹市花園街９０號１２樓之３,新竹市新竹市花園街９０號１２樓之３,12.06,商,113,7,建物1車位1,0,1,1,12,12,大樓,0,0,住家用,88,12,0,24.5,129.22,0,6,1,112985.6059,14600000,坡道機械,0,0,0,1,24.8043405,120.9779049,3.791657654
台灣新竹市新竹市明湖路１０５０巷６６號５樓,新竹市新竹市明湖路１０５０巷６６號５樓,47.35,非,113,7,建物1車位1,0,1,1,5,5,公寓,0,0,住家用,82,12,0,30.5,129.23,0,3,1,45655.03366,5900000,平面,1100000,1100000,0,0,24.7676102,120.9789249,3.142375919
台灣新竹市新竹市元培街８號２Ｆ之３,新竹市新竹市元培街８號２Ｆ之３,17.67,商,113,7,建物1車位0,0,0,0.25,2,8,華廈,0,0,商業用,83,11,0,29.6,129.5,1,0,1,45683.39768,5916000,無,0,0,0,1,24.7878961,120.9286112,7.851397023
台灣新竹市新竹市西濱路一段１８７號三樓之７,新竹市新竹市西濱路一段１８７號三樓之７,17.93,住,113,4,建物1車位1,0,1,0.2,3,15,大樓,0,0,住家用,111,10,0,1.4,129.61,0,2,1,76382.99514,9900000,平面,1100000,1100000,0,1,24.8339071,120.9280684,9.775002759
台灣新竹市新竹市中山路６４０巷１９２號三樓之３,新竹市新竹市中山路６４０巷１９２號三樓之３,24.15,住,113,7,建物1車位1,0,1,0.230769231,3,13,大樓,0,0,住家用,105,9,0,7.8,129.8,0,2,1,127118.6441,16500000,平面,1100000,1100000,0,1,24.7954979,120.9510742,5.757914103
台灣新竹市新竹市中山路６４０巷１９６號三樓之５,新竹市新竹市中山路６４０巷１９６號三樓之５,24.15,住,113,7,建物1車位1,0,1,0.230769231,3,13,大樓,0,0,住家用,105,9,0,7.8,129.8,0,2,1,122496.1479,15900000,平面,1100000,1100000,0,1,24.7953798,120.9512403,5.738242262
台灣新竹市新竹市建功一路９７號１１樓之２,新竹市新竹市建功一路９７號１１樓之２,26.59,住,113,9,建物1車位0,0,0,0.916666667,11,12,大樓,0,0,住家用,87,4,0,26.5,130.13,0,4,1,135633.5972,17650000,無,0,0,0,1,24.8021708,120.9949058,2.535898059
台灣新竹市新竹市西濱路一段２９３號三樓之１,新竹市新竹市西濱路一段２９３號三樓之１,33.85,住,113,7,建物1車位1,0,1,0.428571429,3,7,華廈,0,0,住家用,105,6,0,8.1,130.44,0,3,1,88163.14014,11500000,平面,1100000,1100000,0,1,24.8371483,120.9294848,9.879401941
台灣新竹市新竹市新源街１０２號１２樓之２,新竹市新竹市新源街１０２號１２樓之２,26.59,住,113,10,建物1車位0,0,0,1,12,12,大樓,0,0,住家用,87,4,0,26.6,130.46,0,3,1,128775.1035,16800000,無,0,0,0,1,24.8018116,120.9929395,2.595121309
台灣新竹市新竹市中正路２２５號六樓之１,新竹市新竹市中正路２２５號六樓之１,14.49,商,113,8,建物1車位1,0,1,0.5,6,12,大樓,0,0,住家用,95,2,0,18.6,130.46,0,3,1,125095.8148,16320000,坡道機械,0,0,0,1,24.8115567,120.964631,5.334070862
台灣新竹市新竹市明湖路１０５０巷２９６號４樓,新竹市新竹市明湖路１０５０巷２９６號４樓,45.6,非,113,9,建物1車位1,0,1,0.444444444,4,9,華廈,0,0,住家用,86,7,0,27.2,130.79,0,3,1,37464.63797,4900000,平面,1100000,1100000,0,1,24.7676102,120.9789249,3.142375919
台灣新竹市新竹市中華路二段１號１０樓之５,新竹市新竹市中華路二段１號１０樓之５,8.74,商,113,8,建物1車位1,0,1,0.833333333,10,12,大樓,0,0,住家用,86,7,0,27.1,131.58,0,2,1,100167.1987,13180000,平面,1100000,1100000,0,1,24.8092264,120.9835519,3.805518892
台灣新竹市新竹市高翠路１６０巷１５８號５樓,新竹市新竹市高翠路１６０巷１５８號５樓,75.06,其,113,8,建物1車位1,0,1,1,5,5,華廈,0,0,住家用,89,6,0,24.2,131.83,0,3,1,115300.0076,15200000,平面,1100000,1100000,0,1,24.7816444,120.9878947,1.825500904
台灣新竹市新竹市民族路１７３巷１弄５號,新竹市新竹市民族路１７３巷１弄５號,81,住,113,8,建物1車位0,0,0,1.1,全,三層,透天厝,1,0,住家用,0,0,0,113.8,131.86,1,0,0,204383.437,26950000,無,0,0,0,0,24.8096146,120.9791692,4.117068437
台灣新竹市新竹市湳雅街２１８巷２２號３樓,新竹市新竹市湳雅街２１８巷２２號３樓,29.1,住,113,8,建物1車位1,0,1,0.6,3,5,公寓,0,0,住家用,84,6,0,29.2,132.14,0,3,1,109732.1023,14500000,平面,1100000,1100000,0,0,24.8214871,120.9761067,5.348773757
台灣新竹市新竹市東大路三段３２６號五樓之１５,新竹市新竹市東大路三段３２６號五樓之１５,35.59,住,113,8,建物1車位1,0,1,0.625,5,8,華廈,0,0,住家用,104,12,0,8.6,132.77,0,2,1,90381.86337,12000000,平面,1100000,1100000,0,1,24.8345983,120.94664,8.390418371
台灣新竹市新竹市新香街３４８號８樓,新竹市新竹市新香街３４８號８樓,22.1,非,113,6,建物1車位1,0,1,1,8,8,華廈,0,0,住家用,84,7,0,28.9,132.77,0,2,1,81343.67704,10800000,坡道機械,0,0,0,1,24.7771627,120.96104,4.568038831
台灣新竹市新竹市新香街３５０號８樓,新竹市新竹市新香街３５０號８樓,22.1,非,113,6,建物1車位1,0,1,1,8,8,華廈,0,0,住家用,84,7,0,28.9,132.77,0,2,1,81343.67704,10800000,坡道機械,0,0,0,1,24.7771623,120.9610364,4.568405561
台灣新竹市新竹市東明街１０２號５樓,新竹市新竹市東明街１０２號５樓,21.81,住,113,6,建物1車位1,0,1,0.714285714,5,7,華廈,0,0,住家用,83,8,0,29.8,132.9,0,3,1,118510.158,15750000,平面,1100000,1100000,0,1,24.8138287,120.9674798,5.278347115
台灣新竹市新竹市宮口街３３巷３弄１１號３樓,新竹市新竹市宮口街３３巷３弄１１號３樓,28.02,住,113,8,建物1車位1,0,1,0.6,3,5,公寓,0,0,住家用,81,10,0,31.8,133.44,0,3,0,59052.75779,7880000,平面,1100000,1100000,0,0,24.7927835,120.9219011,8.58847044
台灣新竹市新竹市崧嶺路２５巷１２號二樓之１,新竹市新竹市崧嶺路２５巷１２號二樓之１,53.05,住,113,1,建物1車位1,0,1,0.4,2,5,華廈,0,0,住家用,104,11,0,8,133.48,0,2,1,101138.7474,13500000,平面,1100000,1100000,0,1,24.7955181,120.956722,5.2104353
台灣新竹市新竹市柴橋路５９巷８５號２樓,新竹市新竹市柴橋路５９巷８５號２樓,46.16,非,113,7,建物1車位1,0,1,0.181818182,2,11,大樓,0,0,住家用,0,0,0,113.7,133.93,0,4,1,78399.16374,10500000,坡道機械,0,0,0,1,24.7705053,120.9668821,4.137869555
台灣新竹市新竹市愛國路３０號六樓,新竹市新竹市愛國路３０號六樓,19.72,商,113,8,建物1車位1,0,1,0.428571429,6,14,大樓,0,0,住家用,111,2,0,2.6,134.19,0,3,1,81973.32141,11000000,平面,1100000,1100000,0,1,24.8138287,120.9674798,5.278347115
台灣新竹市新竹市竹香北路２８號十七樓之２,新竹市新竹市竹香北路２８號十七樓之２,17.13,住,113,8,建物1車位1,0,1,1,17,17,大樓,0,0,住家用,113,7,0,0.1,134.93,0,2,1,122285.6296,16500000,平面,1100000,1100000,0,1,24.8020748,120.9507823,6.020941939
台灣新竹市新竹市中華路二段３號１１樓之１,新竹市新竹市中華路二段３號１１樓之１,11.58,商,113,6,建物1車位1,0,1,0.916666667,11,12,大樓,0,0,住家用,86,7,0,26.9,135.13,0,3,1,112484.2744,15200000,坡道機械,0,0,0,1,24.8091298,120.9834422,3.803550684
台灣新竹市新竹市境福街２０７號,新竹市新竹市境福街２０７號,310,非,113,7,建物1車位0,0,0,1.1,全,三層,透天厝,1,0,住家用,61,3,0,52.4,136.08,1,0,0,395208.7008,53780000,無,0,0,0,0,24.8203381,120.959192,6.383316943
台灣新竹市新竹市埔頂一路２６２號三樓,新竹市新竹市埔頂一路２６２號三樓,23.29,住,113,7,建物1車位1,0,1,0.214285714,3,14,大樓,0,0,住家用,107,4,0,6.3,136.58,0,2,1,203543.7106,27800000,平面,1100000,1100000,0,1,24.7908941,121.0162621,1.464470251
台灣新竹市新竹市長春街１５８巷１弄１０號５樓,新竹市新竹市長春街１５８巷１弄１０號５樓,43.88,住,113,8,建物1車位0,0,0,1,5,5,華廈,0,0,住家用,79,12,0,33.6,136.59,0,3,1,108939.161,14880000,無,0,0,0,1,24.7897573,121.0164465,1.393176385
台灣新竹市新竹市內湖路７６號,新竹市新竹市內湖路７６號,76.82,非,113,8,建物1車位0,0,0,1.1,全,二層,透天厝,1,0,住家用,69,5,0,44.3,137.03,1,0,0,104356.7102,14300000,無,0,0,0,0,24.7436445,120.9058095,10.96674205
台灣新竹市新竹市新莊街７９巷１８號６樓,新竹市新竹市新莊街７９巷１８號６樓,25.13,住,113,7,建物1車位1,0,1,0.857142857,6,7,華廈,0,0,住家用,87,8,0,25.9,137.07,0,3,1,145910.8485,20000000,平面,1100000,1100000,0,1,24.7864199,121.0157833,1.128215557
台灣新竹市新竹市育德街７２號七樓之２,新竹市新竹市育德街７２號七樓之２,13.72,商,113,9,建物1車位1,0,1,0.7,7,10,華廈,0,0,住家用,87,7,0,26.2,137.17,0,3,1,91711.01553,12580000,升降機械,0,0,0,1,24.7949908,120.9447312,6.365037216
台灣新竹市新竹市中華路六段３３５巷３０號,新竹市新竹市中華路六段３３５巷３０號,86.16,非,113,8,建物1車位0,0,0,1.1,全,四層,透天厝,1,0,住家用,104,11,0,8.7,137.22,1,0,1,104212.214,14300000,無,0,0,0,0,24.7400255,120.9102186,10.72243287
台灣新竹市新竹市湳雅街３１１巷７９號,新竹市新竹市湳雅街３１１巷７９號,27.44,住,113,5,建物1車位1,0,1,0.1,1,10,華廈,0,0,住家用,84,5,0,29,137.24,0,3,1,98367.82279,13500000,坡道機械,0,0,0,1,24.8232188,120.9744009,5.604546106
台灣新竹市新竹市經國路二段４７２號,新竹市新竹市經國路二段４７２號,103,住,113,11,建物1車位0,0,0,1.1,全,二層,透天厝,1,0,住商用,60,12,0,52.9,138.16,1,0,0,217139.5483,30000000,無,0,0,0,0,24.8056739,120.9556538,5.741428342
台灣新竹市新竹市寶山路７７號,新竹市新竹市寶山路７７號,85.24,住,113,11,建物1車位0,0,0,1.1,全,二層,透天厝,1,0,其他,60,3,0,53.8,138.46,1,0,0,115556.8395,16000000,無,0,0,0,0,24.7931834,120.9746687,3.412584823
台灣新竹市新竹市水田街１５０巷２０號５樓,新竹市新竹市水田街１５０巷２０號５樓,29.7,住,113,10,建物1車位1,0,1,1,5,5,華廈,0,0,住家用,83,10,0,30,138.93,0,3,0,82775.49845,11500000,平面,1100000,1100000,0,1,24.8158553,120.9690733,5.318433903
台灣新竹市新竹市經國路三段９２巷１６弄５２號二樓,新竹市新竹市經國路三段９２巷１６弄５２號二樓,16.35,住,113,4,建物1車位1,0,1,0.133333333,2,15,大樓,0,0,住家用,102,4,0,11,139.17,0,2,1,107781.8495,15000000,平面,1100000,1100000,0,1,24.7976294,120.9514953,5.784826229
台灣新竹市新竹市江山街２５號三樓之５,新竹市新竹市江山街２５號三樓之５,15.84,商,113,9,建物1車位1,0,1,0.272727273,3,11,大樓,0,0,住家用,101,10,0,11.9,140.07,0,4,1,85671.44999,12000000,平面,1100000,1100000,1,1,24.8046102,120.9642031,4.929982352
台灣新竹市新竹市經國路二段５３９之１號十三樓,新竹市新竹市經國路二段５３９之１號十三樓,19.43,商,113,9,建物1車位1,0,1,1,13,13,大樓,0,0,住家用,95,12,0,17.7,140.08,0,3,1,129925.7567,18200000,平面,1100000,1100000,0,1,24.8036178,120.9558837,5.618404663
台灣新竹市新竹市湳雅街３５７之１號７樓,新竹市新竹市湳雅街３５７之１號７樓,21.58,住,113,10,建物1車位1,0,1,0.875,7,8,華廈,0,0,住家用,87,7,0,26.3,140.25,0,3,1,99108.7344,13900000,平面,1100000,1100000,0,1,24.8236306,120.9775842,5.466606817
台灣新竹市新竹市新莊街２０６巷２９號,新竹市新竹市新莊街２０６巷２９號,74,住,113,3,建物1車位0,0,0,1.1,全,二層,透天厝,1,0,住家用,77,9,0,35.4,140.45,1,0,0,207903.1684,29200000,無,0,0,0,0,24.787155,121.0180189,1.366410021
台灣新竹市新竹市新源街１０６號１０樓之１,新竹市新竹市新源街１０６號１０樓之１,28.94,住,113,8,建物1車位0,0,0,0.833333333,10,12,大樓,0,0,住家用,87,4,0,26.4,141.09,0,3,1,113402.7925,16000000,無,0,0,0,1,24.8018654,120.9929332,2.600582584
台灣新竹市新竹市香北路２３８號三樓,新竹市新竹市香北路２３８號三樓,29.02,住,113,9,建物1車位1,0,1,0.6,3,5,公寓,0,0,住家用,84,8,0,29.1,141.85,0,3,1,57102.57314,8100000,平面,1100000,1100000,0,0,24.7901644,120.9250845,8.231728198
台灣新竹市新竹市中山路３１９巷１８號５樓之１,新竹市新竹市中山路３１９巷１８號５樓之１,26.86,住,113,9,建物1車位1,0,1,0.833333333,5,6,華廈,0,0,住家用,85,11,0,27.8,142.29,0,3,0,35139.50383,5000000,平面,1100000,1100000,0,1,24.799951,120.9595541,5.111976629
台灣新竹市新竹市光復路一段２７２號１２樓之２,新竹市新竹市光復路一段２７２號１２樓之２,14.14,住,113,9,建物1車位1,0,1,0.666666667,12,18,大樓,0,0,辦公用,86,4,0,27.5,143.03,0,2,1,108368.8737,15500000,平面,1100000,1100000,0,1,24.7823241,121.0200732,1.430794806
台灣新竹市新竹市光復路一段５３１巷７２之５號３樓,新竹市新竹市光復路一段５３１巷７２之５號３樓,17.07,商,113,8,建物1車位1,0,1,0.375,3,8,華廈,0,0,住家用,86,1,0,27.7,144.34,0,3,1,96854.64875,13980000,平面,1100000,1100000,0,1,24.7825299,121.0131046,0.730976787
台灣新竹市新竹市光復路一段５３１巷７２之５號,新竹市新竹市光復路一段５３１巷７２之５號,17.07,商,113,8,建物1車位1,0,1,0.125,1,8,華廈,0,0,住家用,86,1,0,27.7,144.34,0,3,1,128169.5996,18500000,平面,1100000,1100000,0,1,24.7825299,121.0131046,0.730976787
台灣新竹市新竹市湳中街８７巷５號５樓－１,新竹市新竹市湳中街８７巷５號５樓－１,28.52,住,113,6,建物1車位1,0,1,0.833333333,5,6,華廈,0,0,住家用,83,3,0,30.3,144.68,0,3,1,89853.46973,13000000,升降平面,0,0,0,1,24.8206966,120.9649069,5.996617139
台灣新竹市新竹市明湖路４００巷４３號,新竹市新竹市明湖路４００巷４３號,120.32,住,113,9,建物1車位0,0,0,1.1,全,二層,透天厝,1,0,住家用,75,10,0,37.9,144.83,1,0,0,69046.46827,10000000,無,0,0,1,0,24.7855019,120.9675941,3.902215387
